+339931.719989 +0.000000
+317667.849182 -0.000000
+296158.558209 +0.000000
+317667.849182 +0.000000
+275404.110430 +0.000000
+296158.558209 +0.000000
+255404.242946 +0.000000
+275404.110425 +0.000000
+255404.242946 -0.000000
+236159.219033 -0.000000
+236159.219033 +0.000000
+217668.776213 +0.000000
+217668.776213 -0.000000
+199933.176326 +0.000000
+199933.176326 +0.000000
+182952.163829 -0.000000
+166725.992723 +0.000000
+182952.163829 -0.000000
+166725.992723 -0.000000
+151254.403641 -0.000000
+151254.403641 -0.000000
+136537.664606 +0.000000
+136537.664606 +0.000000
+122575.509226 +0.000000
+122575.509226 -0.000000
+109368.206726 -0.000000
+109368.206726 -0.000000
+187316.907909 +0.000000
+187309.263241 +0.000000
+187302.145819 -0.000000
+187309.263241 -0.000000
+187222.373509 -0.000000
+187295.555734 -0.000000
+187295.555734 +0.000000
+187289.490275 -0.000000
+187289.490275 -0.000000
+187222.900723 -0.000000
+187302.145819 +0.000000
+187223.955161 -0.000000
+187283.956331 -0.000000
+187225.536813 -0.000000
+187225.536813 +0.000000
+187223.955161 -0.000000
+187222.900730 -0.000000
+187222.373509 +0.000000
+187283.956331 +0.000000
+187278.947852 -0.000000
+187237.135544 -0.000000
+187233.445051 +0.000000
+187227.645680 -0.000000
+187227.645680 +0.000000
+187230.281761 -0.000000
+187230.281761 -0.000000
+187277.731966 -0.000000
+187278.947852 +0.000000
+187241.353219 +0.000000
+187277.731966 +0.000000
+187241.353219 +0.000000
+187237.135544 +0.000000
+187233.445051 +0.000000
+187246.098006 -0.000000
+187246.098006 -0.000000
+187274.466521 -0.000000
+187251.369394 -0.000000
+187251.369394 +0.000000
+187274.466521 +0.000000
+187270.350987 +0.000000
+187270.512389 +0.000000
+187270.350994 -0.000000
+187270.512389 +0.000000
+187267.085470 +0.000000
+187267.085470 -0.000000
+187257.595526 -0.000000
+187259.968013 -0.000000
+187257.172383 -0.000000
+187264.185767 -0.000000
+187263.497387 -0.000000
+187257.172383 +0.000000
+187263.497387 -0.000000
+187261.813281 +0.000000
+187261.813281 -0.000000
+187257.859136 -0.000000
+187257.859136 +0.000000
+187258.649965 +0.000000
+187258.649965 +0.000000
+187264.185767 +0.000000
+187259.968013 +0.000000
+96915.491479 -0.000000
+96915.491479 -0.000000
+85217.635876 -0.000000
+85217.635876 -0.000000
+74274.374429 -0.000000
+74274.374429 -0.000000
+64085.972214 +0.000000
+64085.972214 -0.000000
+54652.191978 +0.000000
+54652.191978 -0.000000
+45973.295840 +0.000000
+45973.295840 -0.000000
+38049.041775 +0.000000
+38068.264643 -0.000000
+38049.041775 -0.000000
+70393.921213 +0.000000
+70387.037089 +0.000000
+70401.334828 +0.000000
+70401.334828 +0.000000
+70393.921147 +0.000000
+70387.037089 -0.000000
+70380.682537 +0.000000
+70305.030413 -0.000000
+70305.295184 -0.000000
+70380.682537 +0.000000
+70374.857504 +0.000000
+70374.857504 -0.000000
+70305.295184 +0.000000
+70306.089495 +0.000000
+70306.089495 +0.000000
+70307.413354 -0.000000
+70307.413351 -0.000000
+70309.266765 -0.000000
+70309.266765 +0.000000
+70311.649768 -0.000000
+70311.649768 +0.000000
+70314.562566 -0.000000
+70314.562566 -0.000000
+70318.001050 +0.000000
+70318.001050 +0.000000
+70369.561949 +0.000000
+70369.561949 -0.000000
+70364.602861 +0.000000
+70321.974924 +0.000000
+70321.974924 -0.000000
+70326.476166 -0.000000
+70326.476166 -0.000000
+70331.506816 +0.000000
+70331.506816 +0.000000
+70364.795747 +0.000000
+70364.795747 -0.000000
+70360.558061 +0.000000
+70337.066965 +0.000000
+70360.558061 +0.000000
+70337.066965 +0.000000
+70356.858768 -0.000000
+70343.156638 -0.000000
+70356.858768 +0.000000
+70353.677631 -0.000000
+70353.677631 +0.000000
+70343.156635 +0.000000
+70356.924579 -0.000000
+70356.924579 -0.000000
+70351.029423 +0.000000
+70351.029422 +0.000000
+70345.733679 +0.000000
+70346.263272 -0.000000
+70345.733679 +0.000000
+70346.263206 +0.000000
+70347.322364 -0.000000
+70347.322364 +0.000000
+70348.911074 +0.000000
+70348.911074 -0.000000
+70349.775839 +0.000000
+70349.775839 +0.000000
+35593.518039 +0.000000
+35593.518039 +0.000000
+33202.546210 +0.000000
+33202.546210 -0.000000
+28672.469659 -0.000000
+28672.469659 +0.000000
+30895.554976 +0.000000
+30879.671606 +0.000000
+30879.671605 +0.000000
+30895.551507 +0.000000
+26533.369892 +0.000000
+26533.369892 -0.000000
+24478.047203 +0.000000
+24465.133684 +0.000000
+24465.133684 -0.000000
+24478.047200 +0.000000
+22506.788308 +0.000000
+22506.788308 +0.000000
+30773.827253 +0.000000
+30766.084576 +0.000000
+30766.084576 +0.000000
+30758.143345 -0.000000
+30758.872337 -0.000000
+30758.143345 +0.000000
+30758.872337 -0.000000
+30752.197871 -0.000000
+30750.731717 -0.000000
+30752.197875 +0.000000
+30750.731826 +0.000000
+30746.056644 -0.000000
+30743.720176 -0.000000
+30746.056644 +0.000000
+30743.720176 +0.000000
+30740.449343 -0.000000
+30740.449343 +0.000000
+30737.312911 +0.000000
+30737.312911 +0.000000
+30702.601078 +0.000000
+30702.067136 -0.000000
+30702.067136 -0.000000
+30702.601186 -0.000000
+30703.669091 -0.000000
+30703.669091 +0.000000
+30705.270833 -0.000000
+30705.270833 -0.000000
+30707.463769 +0.000000
+30707.463769 +0.000000
+30735.376045 -0.000000
+30735.376045 -0.000000
+30731.438920 +0.000000
+30731.438920 +0.000000
+30730.836772 -0.000000
+30730.836772 +0.000000
+30710.078546 +0.000000
+30710.078546 +0.000000
+30726.098780 -0.000000
+30726.098780 -0.000000
+30726.831538 -0.000000
+30726.831538 +0.000000
+30713.747502 +0.000000
+30723.360369 -0.000000
+30723.360369 -0.000000
+30713.282376 +0.000000
+30721.292610 -0.000000
+30721.292610 +0.000000
+30720.423466 -0.000000
+30720.423466 +0.000000
+30713.282376 +0.000000
+30718.019397 -0.000000
+30718.019397 +0.000000
+30717.020458 -0.000000
+30717.020458 +0.000000
+30716.150579 +0.000000
+30714.815548 +0.000000
+30714.815548 +0.000000
+30714.014514 -0.000000
+30714.014514 +0.000000
+30716.150583 -0.000000
+20619.313693 +0.000000
+20619.313693 +0.000000
+18805.578966 -0.000000
+18815.867805 -0.000000
+18805.578966 +0.000000
+18815.867805 -0.000000
+17096.304134 +0.000000
+17096.304134 +0.000000
+15460.789748 +0.000000
+15460.789748 +0.000000
+19153.496715 +0.000000
+19153.496715 +0.000000
+19145.944589 +0.000000
+19143.231002 -0.000000
+19138.931304 +0.000000
+19145.944168 -0.000000
+19138.931304 +0.000000
+19135.409642 -0.000000
+19132.456338 +0.000000
+19135.409642 -0.000000
+19132.456338 +0.000000
+19126.566733 -0.000000
+19082.550483 -0.000000
+19126.566731 +0.000000
+19128.127697 -0.000000
+19128.127697 +0.000000
+19084.978315 -0.000000
+19082.820196 -0.000000
+19082.820196 -0.000000
+19083.629363 -0.000000
+19083.629363 -0.000000
+19084.978297 -0.000000
+19086.864596 +0.000000
+19086.864596 -0.000000
+19121.384990 -0.000000
+19121.135877 -0.000000
+19121.135877 -0.000000
+19121.384972 -0.000000
+19089.292401 +0.000000
+19089.292401 -0.000000
+19116.279677 -0.000000
+19116.279677 +0.000000
+19115.180021 -0.000000
+19115.180021 +0.000000
+19111.963879 +0.000000
+19111.963879 +0.000000
+19092.259156 -0.000000
+19092.259156 -0.000000
+19108.187720 -0.000000
+19108.187720 -0.000000
+19109.521305 -0.000000
+19109.521305 +0.000000
+19095.765262 -0.000000
+19097.400641 -0.000000
+19095.765262 -0.000000
+19096.860896 +0.000000
+19096.860896 +0.000000
+19097.400236 +0.000000
+19098.479782 -0.000000
+19098.479782 -0.000000
+19100.138887 -0.000000
+19100.138887 +0.000000
+19102.253294 -0.000000
+19102.253291 +0.000000
+19104.950979 -0.000000
+19104.950979 +0.000000
+19104.395862 -0.000000
+19104.395862 +0.000000
+19099.810791 -0.000000
+19099.810791 -0.000000
+13926.121633 -0.000000
+13901.088581 +0.000000
+13909.101738 +0.000000
+13901.088567 -0.000000
+13909.101738 -0.000000
+13034.700741 -0.000000
+13034.700741 +0.000000
+12441.516578 -0.000000
+12441.516578 +0.000000
+11342.576749 -0.000000
+11057.822082 +0.000000
+11342.500176 +0.000000
+12173.372441 +0.000000
+11057.822082 +0.000000
+12173.372441 +0.000000
+10541.784111 +0.000000
+10541.784111 -0.000000
+12132.801175 -0.000000
+12114.642038 +0.000000
+12117.472292 -0.000000
+12124.899230 -0.000000
+12122.319280 -0.000000
+12122.319280 -0.000000
+12124.899230 +0.000000
+12110.630517 -0.000000
+12114.642609 -0.000000
+12117.472292 -0.000000
+12098.588482 +0.000000
+12104.335816 -0.000000
