-3.4171732464e+02, -6.0898646012e-01
-3.4714974562e+02, -5.9016707967e-01
-3.5242507132e+02, -5.7419012777e-01
-3.5756593803e+02, -5.6040666505e-01
-3.6259003486e+02, -5.4835899363e-01
-3.6751150479e+02, -5.3771353088e-01
-3.7234187154e+02, -5.2822047422e-01
-3.7709067523e+02, -5.1968845178e-01
-3.8176592168e+02, -5.1196798263e-01
-3.9727867545e+02, +7.3311865548e+01
-3.9985383677e+02, -4.8714133276e-01
-3.6751150479e+02, -5.3771353088e-01
-3.9092196600e+02, -4.9850982212e-01
-3.9985383677e+02, -4.8714133276e-01
-4.0424642143e+02, -4.8208505492e-01
-4.0859481620e+02, -4.7738420088e-01
-4.1290206382e+02, -4.7300033565e-01
-4.1717088479e+02, -4.6890059510e-01
-4.2140372309e+02, -4.6505668653e-01
-4.2560278396e+02, -4.6144410061e-01
-4.2977006520e+02, -4.5804148348e-01
-4.3390738343e+02, -4.5483013213e-01
-4.3801639617e+02, -4.5179358504e-01
-4.4209862063e+02, -4.4891728788e-01
-4.4802753762e+02, +6.1202435538e+01
-4.5419795155e+02, -4.4112749909e-01
-4.5818590285e+02, -4.3877609297e-01
-4.5018816546e+02, -4.4359515697e-01
-4.6148057492e+02, +6.0256212188e+01
-4.6215303471e+02, -4.3653260630e-01
-4.6610029068e+02, -4.3438951183e-01
-4.7002854934e+02, -4.3233999003e-01
-4.7393863036e+02, -4.3037784589e-01
-4.7783129982e+02, -4.2849743727e-01
-4.8170727491e+02, -4.2669361316e-01
-4.8556722816e+02, -4.2496166011e-01
-4.8941179117e+02, -4.2329725563e-01
-4.9324155799e+02, -4.2169642758e-01
-4.9705708810e+02, -4.2015551853e-01
-5.0085890916e+02, -4.1867115451e-01
-5.1141647509e+02, +6.0185527962e+01
-5.1593867145e+02, -4.1324013336e-01
-4.8941179117e+02, -4.2329725563e-01
-5.0842338986e+02, -4.1585982080e-01
-5.1593867145e+02, -4.1324013336e-01
-5.1967890577e+02, -4.1199604477e-01
-5.2340804985e+02, -4.1079286871e-01
-5.2712646534e+02, -4.0962859649e-01
-5.3083449629e+02, -4.0850135202e-01
-5.3453247030e+02, -4.0740938082e-01
-5.3822069958e+02, -4.0635104016e-01
-5.4189948193e+02, -4.0532479006e-01
-5.4556910161e+02, -4.0432918527e-01
-5.4922983019e+02, -4.0336286793e-01
-5.5288192731e+02, -4.0242456092e-01
-5.5652564137e+02, -4.0151306185e-01
-5.6016121019e+02, -4.0062723758e-01
-5.6378886160e+02, -3.9976601916e-01
-5.6667137482e+02, +5.5668559417e+01
-5.7462645167e+02, -3.9732017985e-01
-5.8540014006e+02, -3.9506258954e-01
-5.5652564137e+02, -4.0151306185e-01
-5.7462645167e+02, -3.9732017985e-01
-5.7793337793e+02, +6.2118878424e+01
-5.8540014006e+02, -3.9506258954e-01
-5.8897801965e+02, -3.9434820777e-01
-5.9254950520e+02, -3.9365171704e-01
-5.9611475586e+02, -3.9297246046e-01
-5.9967392502e+02, -3.9230981335e-01
-6.0322716052e+02, -3.9166318130e-01
-6.0677460493e+02, -3.9103199826e-01
-6.1031639584e+02, -3.9041572493e-01
