-1.5596659885e+01, -4.8372217661e-01
-1.9617949739e+01, -4.1760531751e-01
-2.3276792916e+01, -3.9288011907e-01
-2.6773864469e+01, -3.7993900144e-01
-3.0179409834e+01, -3.7205249148e-01
-3.3526604614e+01, -3.6679832861e-01
-3.6833745635e+01, -3.6308368245e-01
-4.0111954272e+01, -3.6034255342e-01
-4.3368462256e+01, -3.5825286614e-01
-4.6608212838e+01, -3.5661830274e-01
-4.9834718149e+01, -3.5531272894e-01
-5.3050551914e+01, -3.5425164682e-01
-5.6257648689e+01, -3.5337649162e-01
-5.9457493855e+01, -3.5264550682e-01
-6.2651248751e+01, -3.5202819776e-01
-6.5839835669e+01, -3.5150183102e-01
-6.9023997126e+01, -3.5104915303e-01
-7.2204338140e+01, -3.5065686173e-01
-7.5381356995e+01, -3.5031455778e-01
-7.8555468018e+01, -3.5001400946e-01
-8.1727018715e+01, -3.4974862758e-01
-8.4896302836e+01, -3.4951308423e-01
-8.8063570469e+01, -3.4930303156e-01
-9.1229035921e+01, -3.4911489159e-01
-9.4392883947e+01, -3.4894569719e-01
-9.7555274704e+01, -3.4879297024e-01
-1.0071634774e+02, -3.4865462745e-01
-1.0387622523e+02, -3.4852890679e-01
-1.0703501461e+02, -3.4841430949e-01
-1.1019281074e+02, -3.4830955398e-01
-1.1334969772e+02, -3.4821353899e-01
-1.1650575036e+02, -3.4812531383e-01
-1.1966103543e+02, -3.4804405421e-01
-1.2281561276e+02, -3.4796904252e-01
-1.2596953607e+02, -3.4789965161e-01
-1.2912285376e+02, -3.4783533140e-01
-1.3227560955e+02, -3.4777559776e-01
-1.3542784305e+02, -3.4772002316e-01
-1.3857959019e+02, -3.4766822895e-01
-1.4173088369e+02, -3.4761987873e-01
-1.4488175338e+02, -3.4757467284e-01
-1.4803222654e+02, -3.4753234359e-01
-1.5118232812e+02, -3.4749265128e-01
-1.5433208105e+02, -3.4745538073e-01
-1.5748150637e+02, -3.4742033834e-01
-1.6063062347e+02, -3.4738734951e-01
-1.6377945026e+02, -3.4735625646e-01
-1.6692800325e+02, -3.4732691631e-01
-1.7007629773e+02, -3.4729919944e-01
-1.7322434788e+02, -3.4727298800e-01
-1.7637216685e+02, -3.4724817467e-01
-1.7951976686e+02, -3.4722466156e-01
-1.8266715928e+02, -3.4720235919e-01
-1.8581435472e+02, -3.4718118570e-01
-1.8896136306e+02, -3.4716106601e-01
-1.9210819354e+02, -3.4714193120e-01
-1.9525485479e+02, -3.4712371792e-01
-1.9840135489e+02, -3.4710636783e-01
-2.0154770144e+02, -3.4708982714e-01
-2.0469390153e+02, -3.4707404619e-01
-2.0783996183e+02, -3.4705897908e-01
-2.1098588864e+02, -3.4704458335e-01
-2.1413168785e+02, -3.4703081962e-01
-2.1727736501e+02, -3.4701765138e-01
-2.2042292539e+02, -3.4700504472e-01
-2.2356837391e+02, -3.4699296811e-01
-2.2671371526e+02, -3.4698139221e-01
-2.2985895383e+02, -3.4697028969e-01
-2.3300409382e+02, -3.4695963504e-01
-2.3614913917e+02, -3.4694940446e-01
-2.3929409361e+02, -3.4693957573e-01
-2.4243896071e+02, -3.4693012804e-01
-2.4558374382e+02, -3.4692104193e-01
-2.4872844613e+02, -3.4691229916e-01
-2.5187307069e+02, -3.4690388262e-01
-2.5501762037e+02, -3.4689577627e-01
-2.5816209792e+02, -3.4688796503e-01
-2.6130650594e+02, -3.4688043474e-01
-2.6445084693e+02, -3.4687317208e-01
-2.6759512325e+02, -3.4686616449e-01
-2.7073933716e+02, -3.4685940015e-01
-2.7388349082e+02, -3.4685286794e-01
-2.7702758627e+02, -3.4684655733e-01
-2.8017162549e+02, -3.4684045841e-01
-2.8331561034e+02, -3.4683456181e-01
-2.8645954263e+02, -3.4682885867e-01
-2.8960342407e+02, -3.4682334061e-01
-2.9274725630e+02, -3.4681799969e-01
-2.9589104088e+02, -3.4681282843e-01
-2.9903477934e+02, -3.4680781969e-01
-3.0217847310e+02, -3.4680296673e-01
-3.0532212355e+02, -3.4679826316e-01
-3.0846573202e+02, -3.4679370289e-01
-3.1160929978e+02, -3.4678928018e-01
-3.1475282805e+02, -3.4678498952e-01
-3.1789631801e+02, -3.4678082572e-01
-3.2103977078e+02, -3.4677678382e-01
-3.2418318745e+02, -3.4677285910e-01
