-1.4619176889e+02, -5.8677695485e-01
-1.5134986586e+02, -5.5326269402e-01
-1.5624790473e+02, -5.2861306700e-01
-1.6094959983e+02, -5.0953373269e-01
-1.6549651549e+02, -4.9422695577e-01
-1.6991756555e+02, -4.8161585324e-01
-1.8454257917e+02, +6.5947820787e+01
-1.8669649560e+02, -4.4720941041e-01
-1.7226645540e+02, +5.9067147080e+01
-1.8427792053e+02, +6.0391287944e+01
-1.8669649560e+02, -4.4720941041e-01
-1.9072217817e+02, -4.4112572793e-01
-1.9469580354e+02, -4.3570297163e-01
-1.9862286420e+02, -4.3083557533e-01
-2.0250800058e+02, -4.2643995838e-01
-2.0635517362e+02, -4.2244897361e-01
-2.1016779489e+02, -4.1880797904e-01
-2.1394882638e+02, -4.1547200022e-01
-2.1770085814e+02, -4.1240364196e-01
-2.2142616963e+02, -4.0957152626e-01
-2.2512677856e+02, -4.0694910649e-01
-2.2880448041e+02, -4.0451375500e-01
-2.3220009153e+02, +5.7185954249e+01
-2.3971540136e+02, -3.9814872375e-01
-2.5870963971e+02, +5.2053358670e+01
-2.2880448041e+02, -4.0451375500e-01
-2.3971540136e+02, -3.9814872375e-01
-2.5164574106e+02, +5.5797832755e+01
-2.5046922378e+02, -3.9290548818e-01
-2.5402371504e+02, -3.9135753120e-01
-2.5756457082e+02, -3.8989574302e-01
-2.6109254036e+02, -3.8851322580e-01
-2.6460831369e+02, -3.8720380646e-01
-2.6811252785e+02, -3.8596194266e-01
-2.7160577218e+02, -3.8478264321e-01
-2.7508859302e+02, -3.8366140038e-01
-2.7856149781e+02, -3.8259413201e-01
-2.8202495875e+02, -3.8157713195e-01
-2.8547941597e+02, -3.8060702718e-01
-2.8892528038e+02, -3.7968074087e-01
-2.9236293625e+02, -3.7879546024e-01
-2.9579274343e+02, -3.7794860854e-01
-2.9921503939e+02, -3.7713782060e-01
-3.0263014102e+02, -3.7636092136e-01
-3.0603834632e+02, -3.7561590699e-01
-3.0943993582e+02, -3.7490092825e-01
-3.1283517391e+02, -3.7421427576e-01
-3.1622431012e+02, -3.7355436692e-01
-3.1960758011e+02, -3.7291973432e-01
-3.2298520676e+02, -3.7230901539e-01
-3.2635740103e+02, -3.7172094314e-01
-3.2972436279e+02, -3.7115433788e-01
-3.3308628158e+02, -3.7060809984e-01
-3.3644333732e+02, -3.7008120244e-01
-3.3979570092e+02, -3.6957268631e-01
-3.4314353490e+02, -3.6908165385e-01
-3.3673456928e+02, +6.8088287386e+01
-3.5316136895e+02, -3.6770530938e-01
-3.5649255919e+02, -3.6727630889e-01
-3.5981992355e+02, -3.6686107424e-01
-3.6201545772e+02, +5.3369937247e+01
-3.6978025426e+02, -3.6569198703e-01
-3.7640344285e+02, -3.6497104447e-01
-3.8961250983e+02, -3.6365255530e-01
-3.3979570092e+02, -3.6957268631e-01
-3.6246396387e+02, +5.0740276595e+01
-3.6978025426e+02, -3.6569198703e-01
-3.7640344285e+02, -3.6497104447e-01
-3.8602803157e+02, +5.4297544146e+01
-3.8631467957e+02, -3.6396780055e-01
-3.8961250983e+02, -3.6365255530e-01
-3.9290752334e+02, -3.6334625985e-01
-3.9619979960e+02, -3.6304856257e-01
-3.9726111385e+02, +5.0303912525e+01
-3.8371886657e+02, +7.8072410984e+01
-4.1402729354e+02, +5.0313139848e+01
-4.1590005574e+02, -3.6142535824e-01
-4.1590005574e+02, -3.6142535824e-01
-4.1917515549e+02, -3.6117936761e-01
-4.2244805432e+02, -3.6093971931e-01
-4.2571880871e+02, -3.6070618813e-01
-4.2898747312e+02, -3.6047855913e-01
-4.3225410012e+02, -3.6025662705e-01
-4.3551874044e+02, -3.6004019579e-01
-4.3878144311e+02, -3.5982907794e-01
-4.4204225546e+02, -3.5962309423e-01
-4.4530122325e+02, -3.5942207320e-01
-4.4855839072e+02, -3.5922585067e-01
-4.5181380065e+02, -3.5903426948e-01
-4.5506749441e+02, -3.5884717901e-01
-4.5831951206e+02, -3.5866443493e-01
-4.6156989237e+02, -3.5848589884e-01
-4.6481867287e+02, -3.5831143797e-01
-4.6806588993e+02, -3.5814092494e-01
-4.7131157876e+02, -3.5797423743e-01
-4.7455577352e+02, -3.5781125797e-01
-4.7779850730e+02, -3.5765187372e-01
-4.8103981219e+02, -3.5749597621e-01
-4.8427971932e+02, -3.5734346117e-01
-4.8751825890e+02, -3.5719422828e-01
-4.9075546025e+02, -3.5704818106e-01
-4.9399135180e+02, -3.5690522663e-01
-4.9722596119e+02, -3.5676527555e-01
-5.0045931526e+02, -3.5662824171e-01
-5.0369144006e+02, -3.5649404214e-01
-5.0692236093e+02, -3.5636259687e-01
-5.1015210247e+02, -3.5623382882e-01
-5.1338068863e+02, -3.5610766364e-01
-5.1660814266e+02, -3.5598402964e-01
-5.1983448720e+02, -3.5586285762e-01
-5.2305974425e+02, -3.5574408081e-01
-5.2628393524e+02, -3.5562763473e-01
-5.2950708100e+02, -3.5551345713e-01
-5.3272920184e+02, -3.5540148784e-01
-5.3595031749e+02, -3.5529166877e-01
-5.3917044720e+02, -3.5518394374e-01
-5.4238960971e+02, -3.5507825844e-01
-5.4560782325e+02, -3.5497456037e-01
-5.4882510561e+02, -3.5487279874e-01
-5.5204147412e+02, -3.5477292440e-01
-5.5525694568e+02, -3.5467488980e-01
-5.5847153675e+02, -3.5457864891e-01
-5.6168526338e+02, -3.5448415715e-01
-5.6489814123e+02, -3.5439137136e-01
-5.6811018559e+02, -3.5430024974e-01
-5.7132141134e+02, -3.5421075178e-01
-5.7453183303e+02, -3.5412283822e-01
-5.7774146485e+02, -3.5403647101e-01
-5.8095032064e+02, -3.5395161326e-01
-5.8415841393e+02, -3.5386822921e-01
-5.8736575791e+02, -3.5378628414e-01
-5.9057236548e+02, -3.5370574440e-01
-5.9377824923e+02, -3.5362657733e-01
-5.9698342145e+02, -3.5354875123e-01
-6.0018789417e+02, -3.5347223532e-01
-6.0339167911e+02, -3.5339699974e-01
-6.0659478776e+02, -3.5332301547e-01
-6.0979723133e+02, -3.5325025433e-01
-6.1299902078e+02, -3.5317868895e-01
-6.1620016682e+02, -3.5310829273e-01
-6.1940067995e+02, -3.5303903982e-01
-6.2260057041e+02, -3.5297090510e-01
-6.2579984822e+02, -3.5290386414e-01
-6.2899852320e+02, -3.5283789320e-01
-6.3219660492e+02, -3.5277296917e-01
-6.3539410280e+02, -3.5270906960e-01
-6.3859102600e+02, -3.5264617262e-01
-6.4178738352e+02, -3.5258425698e-01
-6.4498318416e+02, -3.5252330198e-01
-6.4817843654e+02, -3.5246328748e-01
-6.5137314910e+02, -3.5240419387e-01
-6.5456733009e+02, -3.5234600206e-01
-6.5776098760e+02, -3.5228869347e-01
-6.6095412957e+02, -3.5223224998e-01
-6.6414676374e+02, -3.5217665396e-01
-6.6733889773e+02, -3.5212188824e-01
-6.7053053899e+02, -3.5206793607e-01
-6.7372169481e+02, -3.5201478114e-01
-6.7691237234e+02, -3.5196240755e-01
-6.8010257861e+02, -3.5191079980e-01
-6.8329232049e+02, -3.5185994278e-01
-6.8648160470e+02, -3.5180982176e-01
-6.8967043787e+02, -3.5176042236e-01
-6.9285882646e+02, -3.5171173057e-01
-6.9604677683e+02, -3.5166373273e-01
-6.9923429521e+02, -3.5161641550e-01
-7.0242138771e+02, -3.5156976586e-01
-7.0560806032e+02, -3.5152377111e-01
-7.0879431892e+02, -3.5147841887e-01
-7.1198016928e+02, -3.5143369703e-01
-7.1516561706e+02, -3.5138959379e-01
-7.1835066783e+02, -3.5134609761e-01
-7.2153532702e+02, -3.5130319723e-01
-7.2471959999e+02, -3.5126088166e-01
-7.2790349199e+02, -3.5121914017e-01
-7.3108700817e+02, -3.5117796225e-01
-7.3427015361e+02, -3.5113733766e-01
-7.3745293327e+02, -3.5109725639e-01
-7.4063535203e+02, -3.5105770865e-01
-7.4381741468e+02, -3.5101868488e-01
-7.4699912593e+02, -3.5098017573e-01
-7.5018049041e+02, -3.5094217207e-01
-7.5336151265e+02, -3.5090466497e-01
-7.5654219711e+02, -3.5086764568e-01
-7.5972254819e+02, -3.5083110568e-01
-7.6290257018e+02, -3.5079503661e-01
-7.6608226732e+02, -3.5075943031e-01
-7.6926164377e+02, -3.5072427879e-01
-7.7244070361e+02, -3.5068957422e-01
-7.7561945085e+02, -3.5065530898e-01
-7.7879788946e+02, -3.5062147557e-01
-7.8197602331e+02, -3.5058806668e-01
-7.8515385621e+02, -3.5055507514e-01
-7.8833139192e+02, -3.5052249394e-01
