-3.3320243462e+02, -6.0441428736e-01
-3.3859448326e+02, -5.8582546868e-01
-3.4383137863e+02, -5.7004786004e-01
-3.4893550710e+02, -5.5643939131e-01
-3.5392436045e+02, -5.4454724472e-01
-3.5881192224e+02, -5.3404141954e-01
-3.6832677916e+02, -5.1625813922e-01
-3.8648482032e+02, +6.2655774161e+01
-3.5881192224e+02, -5.3404141954e-01
-3.7416956175e+02, +7.0093602750e+01
-3.7755021821e+02, -5.0171363170e-01
-3.8206894270e+02, -4.9537374878e-01
-3.8653257745e+02, -4.8954665755e-01
-3.9094547231e+02, -4.8416858134e-01
-3.9531144897e+02, -4.7918632706e-01
-3.9963388654e+02, -4.7455512281e-01
-4.0391579017e+02, -4.7023697338e-01
-4.0815984644e+02, -4.6619939286e-01
-4.1236846864e+02, -4.6241441610e-01
-4.1654383406e+02, -4.5885781913e-01
-4.2068791498e+02, -4.5550849817e-01
-4.2662708310e+02, +6.2356925034e+01
-4.3294961554e+02, -4.4653011407e-01
-4.0391579017e+02, -4.7023697338e-01
-4.2888923904e+02, -4.4935996942e-01
-4.3698500863e+02, -4.4384563665e-01
-4.4099668353e+02, -4.4129515707e-01
-4.4498580786e+02, -4.3886849475e-01
-4.4895346180e+02, -4.3655651082e-01
-4.5290064690e+02, -4.3435097494e-01
-4.5682829381e+02, -4.3224445248e-01
-4.6073726899e+02, -4.3023020829e-01
-4.6462838074e+02, -4.2830212437e-01
-4.6850238442e+02, -4.2645462914e-01
-4.7235998713e+02, -4.2468263634e-01
-4.7620185186e+02, -4.2298149203e-01
-4.8002860120e+02, -4.2134692864e-01
-4.8763906161e+02, -4.1826216974e-01
-5.0270221717e+02, -4.1273828056e-01
-4.8002860120e+02, -4.2134692864e-01
-4.8814741074e+02, +5.9116307782e+01
-4.9519565885e+02, -4.1540053763e-01
-4.9895497016e+02, -4.1404583390e-01
-5.0270221717e+02, -4.1273828056e-01
-5.0643781603e+02, -4.1147542456e-01
-5.1016216145e+02, -4.1025498444e-01
-5.1387562815e+02, -4.0907483527e-01
-5.1757857229e+02, -4.0793299518e-01
-5.2127133261e+02, -4.0682761325e-01
-5.2495423169e+02, -4.0575695868e-01
-5.2862757687e+02, -4.0471941097e-01
-5.3229166131e+02, -4.0371345114e-01
-5.3594676480e+02, -4.0273765370e-01
-5.3959315463e+02, -4.0179067945e-01
-5.4323108629e+02, -4.0087126893e-01
-5.5048254242e+02, -3.9911046459e-01
-5.5770296693e+02, -3.9744654599e-01
-5.2495423169e+02, -4.0575695868e-01
-5.5048254242e+02, -3.9911046459e-01
-5.5277205743e+02, +5.9508306216e+01
